Catchment,monitor_name,DAY,Class,Updated_Class,max_depth,min_depth,ave_depth,std_dev_depth,zero_depth,max_velocity,min_velocity,ave_velocity,std_dev_velocity,zero_velocity,m_type
IGOMSC,FM006,17/02/2018,L,L,105,48,63.5625,11.20358995,0,0.34,0.05,0.235819444,0.049367579,0,FM
IGOMSC,FM006,30/12/2017,E,E,2126,44,564.4013889,692.889709,0,0.37,0,0.195805556,0.096379038,1,FM
IGOMSC,FM006,10/12/2017,E,E,2308,39,1190.440278,953.8608476,0,0.07,0,0.000263889,0.003468487,714,FM
IGOMSC,FM006,14/02/2018,E,E,1394,52,337.5,444.78597,0,0.4,0,0.103569444,0.093051547,103,FM
IGOMSC,FM006,16/01/2018,L,L,108,47,62.14444444,9.381497028,0,0.43,0.2,0.28175,0.035914343,0,FM
IGOMSC,FM006,24/12/2017,Q,Q,97,33,54.09305556,12.88208885,0,0.43,0.01,0.221583333,0.088642952,0,FM
IGOMSC,FM006,02/02/2018,Q,Q,82,39,58.75138889,11.22202896,0,0.33,0,0.192444444,0.093367667,8,FM
IGOMSC,FM006,10/01/2018,Lv,L,166,0,56.24861111,18.08565998,2,0.44,0,0.229180556,0.079327989,2,FM
IGOMSC,FM006,15/02/2018,Ev,E,852,0,113.2805556,129.8663661,3,0.33,0,0.195458333,0.091830775,39,FM
IGOMSC,FM006,09/01/2018,L,L,79,38,51.97916667,8.890516857,0,0.35,0,0.220180556,0.070441451,1,FM
IGOMSC,FM006,19/02/2018,E,E,1464,53,379.1527778,506.8981529,0,0.34,0,0.136972222,0.101012947,108,FM
IGOMSC,FM006,09/02/2018,E,E,1702,55,651.3402778,655.7875364,0,0.39,0,0.143708333,0.118623296,152,FM
IGOMSC,FM006,01/01/2018,Q,Q,84,47,61.11388889,8.49319953,0,0.39,0.2,0.279611111,0.036784738,0,FM
IGOMSC,FM006,10/02/2018,E,E,1523,50,626.6777778,560.1404841,0,0.34,0,0.095402778,0.094564982,153,FM
IGOMSC,FM006,15/12/2017,E,E,635,38,74.33611111,70.31372833,0,0.46,0,0.237041667,0.108372707,13,FM
IGOMSC,FM006,21/02/2018,E,E,530,43,87.26388889,98.99062108,0,0.34,0,0.206833333,0.070586457,17,FM
IGOMSC,FM006,14/12/2017,Q,Q,347,0,52.46527778,22.97144421,9,0.37,0,0.103194444,0.112788975,293,FM
IGOMSC,FM006,27/12/2017,E,E,2842,52,1771.427778,1056.894044,0,0.37,0,0.116305556,0.12151096,154,FM
IGOMSC,FM006,12/02/2018,Q,Q,89,50,63.69861111,8.306841409,0,0.32,0.07,0.21875,0.056630896,0,FM
IGOMSC,FM006,23/02/2018,B,B,90,53,67.29444444,7.768877836,0,0.33,0.08,0.219569444,0.054081874,0,FM
IGOMSC,FM006,23/01/2018,E,E,1144,42,197.2902778,323.0736434,0,0.38,0.04,0.234041667,0.072562272,0,FM
IGOMSC,FM006,13/01/2018,L,L,97,34,50.25972222,9.760585491,0,0.34,0.05,0.230305556,0.060702113,0,FM
IGOMSC,FM006,26/02/2018,B,B,2242,2074,2169.333333,47.7686532,0,0,0,0,0,720,FM
IGOMSC,FM006,17/12/2017,Q,Q,86,37,55.70277778,12.01033366,0,0.38,0.02,0.219138889,0.089019275,0,FM
IGOMSC,FM006,27/01/2018,Q,Q,91,39,55.86666667,11.20135597,0,0.37,0.03,0.234777778,0.074697018,0,FM
IGOMSC,FM006,07/02/2018,Q,Q,86,51,64.77222222,7.003937343,0,0.32,0,0.179402778,0.087520657,15,FM
IGOMSC,FM006,16/02/2018,E,E,561,45,123.7458333,152.3580188,0,0.33,0,0.194458333,0.092866488,43,FM
IGOMSC,FM006,08/01/2018,L,L,70,36,51.22083333,8.48264919,0,0.34,0.02,0.211944444,0.075665593,0,FM
IGOMSC,FM006,17/01/2018,L,L,106,39,54.88472222,10.43633803,0,0.42,0.13,0.267569444,0.046854412,0,FM
IGOMSC,FM006,20/01/2018,L,L,74,37,51.87777778,9.10449647,0,0.36,0.12,0.258527778,0.051219339,0,FM
IGOMSC,FM006,25/12/2017,E,E,847,37,74.24583333,117.2594184,0,0.4,0.05,0.230333333,0.067697273,0,FM
IGOMSC,FM006,04/01/2018,Ev,E,730,0,86.41666667,120.5916396,3,0.41,0,0.23975,0.071317377,3,FM
IGOMSC,FM006,19/12/2017,E,E,524,38,132.1833333,153.9486566,0,0.35,0,0.117,0.107242073,193,FM
IGOMSC,FM006,12/01/2018,L,L,70,36,51.24027778,8.573938578,0,0.34,0.04,0.220819444,0.063631595,0,FM
IGOMSC,FM006,06/01/2018,E,E,2265,37,565.8361111,787.3713743,0,0.34,0,0.157708333,0.107847306,168,FM
IGOMSC,FM006,29/12/2017,E,E,2257,49,546.3013889,781.5712052,0,0.39,0,0.210111111,0.101047305,28,FM
IGOMSC,FM006,29/01/2018,E,E,1308,36,166.0166667,321.9806139,0,0.4,0,0.216861111,0.066096256,1,FM
IGOMSC,FM006,07/12/2017,E,E,803,25,207.4555556,254.9783775,0,0.05,0,0.000263889,0.003261838,714,FM
IGOMSC,FM006,13/02/2018,E,E,432,49,98.92777778,87.38976561,0,0.34,0,0.177194444,0.092994779,99,FM
IGOMSC,FM006,15/01/2018,E,E,1451,41,433.0833333,509.6406094,0,0.44,0.02,0.232791667,0.066182291,0,FM
IGOMSC,FM006,01/03/2018,B,B,2269,2084,2175.825,48.8710083,0,0.02,0,9.72E-05,0.00123306,715,FM
IGOMSC,FM006,21/12/2017,Q,Q,77,33,48.08888889,8.069095831,0,0.33,0.02,0.195513889,0.074619199,0,FM
IGOMSC,FM006,06/02/2018,Q,Q,91,43,61.64027778,10.00165716,0,0.32,0.01,0.192166667,0.082652649,0,FM
IGOMSC,FM006,11/02/2018,E,E,811,54,152.8069444,173.5967229,0,0.33,0,0.182208333,0.093038559,42,FM
IGOMSC,FM006,18/01/2018,Ev,E,551,0,71.3625,72.71835267,3,0.43,0,0.277888889,0.045372682,3,FM
IGOMSC,FM006,03/03/2018,B,B,2445,2141,2319.368056,91.51227879,0,0.11,0,0.001888889,0.00878036,660,FM
IGOMSC,FM006,04/02/2018,Q,Q,104,55,68.17638889,9.793458023,0,0.34,0.01,0.186208333,0.086737729,0,FM
IGOMSC,FM006,18/12/2017,Q,Q,70,38,50.55,7.458200628,0,0.34,0.09,0.215847222,0.049005168,0,FM
IGOMSC,FM006,07/01/2018,L,L,77,37,51.62638889,8.829595149,0,0.36,0.04,0.223541667,0.071868261,0,FM
IGOMSC,FM006,05/02/2018,Q,Q,94,52,63.67361111,7.427002066,0,0.32,0,0.182916667,0.084452544,6,FM
IGOMSC,FM006,08/12/2017,E,E,515,25,102.975,125.6111931,0,0.09,0,0.000652778,0.005728342,705,FM
IGOMSC,FM006,22/01/2018,L,L,78,46,60.5375,7.787064226,0,0.36,0.2,0.281236111,0.03735705,0,FM
IGOMSC,FM006,16/12/2017,E,E,76,41,55.88194444,8.118126945,0,0.34,0.02,0.215569444,0.078330693,0,FM
IGOMSC,FM006,30/01/2018,Q,Q,76,37,51.06527778,8.230167036,0,0.33,0.01,0.198194444,0.071945474,0,FM
IGOMSC,FM006,04/03/2018,B,B,2472,52,1768.429167,827.2345053,0,0.38,0,0.052,0.105326303,550,FM
IGOMSC,FM006,20/02/2018,E,E,1109,45,252.1138889,361.2351025,0,0.37,0,0.183986111,0.089803214,33,FM
IGOMSC,FM006,18/02/2018,E,E,713,45,199.6944444,222.5883543,0,0.33,0,0.142083333,0.096978519,133,FM
IGOMSC,FM006,12/12/2017,E,E,1589,42,370.3166667,513.0541941,0,0.13,0,0.002805556,0.012904527,661,FM
IGOMSC,FM006,03/02/2018,Q,Q,93,45,65.34444444,12.7714791,0,0.36,0.03,0.216722222,0.070057243,0,FM
IGOMSC,FM006,24/02/2018,B,B,840,49,259.9875,278.6175361,0,0.33,0,0.125458333,0.097274748,162,FM
IGOMSC,FM006,05/01/2018,E,E,730,39,86.75138889,133.7381479,0,0.41,0.01,0.227916667,0.058049844,0,FM
IGOMSC,FM006,01/02/2018,Ev,E,899,0,279.1152778,270.7071187,2,0.33,0,0.060722222,0.079939341,312,FM
IGOMSC,FM007,08/02/2018,W,W,177,103,143.6402778,14.11663279,0,0.59,0.18,0.393986111,0.087004387,0,FM
IGOMSC,FM007,31/12/2017,W,W,163,64,106.2694444,19.66137986,0,1.07,0.01,0.583,0.209935151,0,FM
IGOMSC,FM007,22/02/2018,E,E,274,198,240.1569444,17.3423864,0,0.6,0.16,0.405958333,0.087849748,0,FM
IGOMSC,FM007,25/01/2018,W,W,210,127,165.6166667,18.16062623,0,0.72,0.26,0.4395,0.083446451,0,FM
IGOMSC,FM007,28/01/2018,W,W,216,130,167.7513889,16.11953344,0,0.75,0.2,0.434833333,0.112007724,0,FM
IGOMSC,FM007,03/01/2018,W,W,132,60,88.975,13.36913338,0,0.88,0.28,0.474458333,0.079881595,0,FM
IGOMSC,FM007,28/12/2017,W,W,149,41,80.98611111,23.94516978,0,1.24,0.43,0.858736111,0.162077738,0,FM
IGOMSC,FM007,31/01/2018,W,W,254,143,181.1194444,20.85354347,0,0.69,0.24,0.431833333,0.093056431,0,FM
IGOMSC,FM007,09/12/2017,R,R,103,37,68.67638889,12.88947337,0,0,0,0,0,720,FM
IGOMSC,FM007,11/01/2018,W,W,156,78,113.8166667,15.30859204,0,0.72,0.23,0.430736111,0.084681436,0,FM
IGOMSC,FM007,28/02/2018,E,E,304,277,284.1736111,5.172046752,0,0.59,0.19,0.273958333,0.053135599,0,FM
IGOMSC,FM007,19/01/2018,W,W,188,104,137.9972222,17.48203904,0,0.69,0.26,0.444625,0.073094703,0,FM
IGOMSC,FM007,11/12/2017,R,R,127,49,83.50833333,15.11301652,0,0.25,0.01,0.114680556,0.046656299,0,FM
IGOMSC,FM007,25/02/2018,E,E,229,205,214.175,5.173747522,0,0.5,0.18,0.271847222,0.044609934,0,FM
IGOMSC,FM007,14/01/2018,W,W,172,82,120.4333333,18.216699,0,0.72,0.22,0.419444444,0.09237688,0,FM
IGOMSC,FM007,26/12/2017,W,W,288,54,108.0652778,39.27167123,0,0.81,0.24,0.526555556,0.113856764,0,FM
IGOMSC,FM007,02/01/2018,W,W,179,65,106.2097222,24.81069725,0,0.91,0.26,0.504236111,0.11882585,0,FM
IGOMSC,FM007,20/12/2017,W,W,138,0,81.95416667,18.36325954,9,0.7,0,0.448708333,0.096974387,9,FM
IGOMSC,FM007,26/01/2018,W,W,214,131,169.7152778,14.8145998,0,0.68,0.21,0.425875,0.087001101,0,FM
IGOMSC,FM007,13/12/2017,R,R,210,53,102.5180556,31.65007224,0,0.56,0,0.076402778,0.110171085,198,FM
IGOMSC,FM007,22/12/2017,W,W,124,42,76.96111111,17.63999877,0,0.76,0.22,0.443416667,0.105802418,0,FM
IGOMSC,FM007,02/03/2018,E,E,307,271,286.9041667,8.399482359,0,0.53,0.2,0.286847222,0.052563535,0,FM
IGOMSC,FM007,23/12/2017,W,W,128,42,79.52638889,18.47305667,0,0.78,0.22,0.461430556,0.111215478,0,FM
IGOMSC,FM007,27/02/2018,E,E,302,273,283.9125,6.411859611,0,0.59,0.19,0.282791667,0.060834356,0,FM
IGOMSC,FM007,06/12/2017,R,R,132,43,75.85555556,18.93870421,0,0,0,0,0,720,FM
IGOMSC,FM007,21/01/2018,E,E,264,104,173.5222222,47.9899683,0,0.73,0.18,0.486125,0.149697371,0,FM
IGOMSC,FM007,24/01/2018,E,E,358,124,200.4555556,67.54707397,0,0.76,0.26,0.514763889,0.126676572,0,FM
IGOMSC,FM007,17/02/2018,W,W,1404,122,265.6986111,223.7815272,0,0.67,0.15,0.390305556,0.094061005,0,FM
IGOMSC,FM007,30/12/2017,E,E,425,53,204.5958333,125.5396218,0,1.09,0.32,0.665666667,0.16296488,0,FM
IGOMSC,FM007,10/12/2017,R,R,158,39,100.3861111,33.67567355,0,0.34,0,0.143791667,0.132518919,321,FM
IGOMSC,FM007,14/02/2018,W,W,203,120,165.25,18.03030211,0,0.63,0.16,0.420305556,0.090202467,0,FM
IGOMSC,FM007,16/01/2018,E,E,228,101,143.3180556,22.68359389,0,1.06,0.37,0.567,0.129668026,0,FM
IGOMSC,FM007,24/12/2017,W,W,142,43,83.10138889,20.52745367,0,0.77,0.23,0.478138889,0.113552486,0,FM
IGOMSC,FM007,02/02/2018,W,W,198,124,159.9666667,16.14740858,0,0.69,0.21,0.419013889,0.093393747,0,FM
IGOMSC,FM007,10/01/2018,W,W,186,79,120.3472222,25.2356128,0,0.77,0.2,0.440763889,0.12521403,0,FM
IGOMSC,FM007,15/02/2018,W,W,195,122,161.5527778,14.69277374,0,0.6,0.2,0.403138889,0.063833342,0,FM
IGOMSC,FM007,09/01/2018,W,W,155,72,111.0875,17.67255431,0,0.71,0.22,0.426027778,0.09028035,0,FM
IGOMSC,FM007,19/02/2018,E,E,311,217,260.5527778,22.71465355,0,0.71,0.14,0.435097222,0.105844463,0,FM
IGOMSC,FM007,09/02/2018,E,E,236,104,167.4347222,27.06919306,0,1.07,0.24,0.536347222,0.12308784,0,FM
IGOMSC,FM007,01/01/2018,W,W,142,61,96.48055556,18.20069417,0,0.97,0.3,0.521027778,0.119328438,0,FM
IGOMSC,FM007,10/02/2018,W,W,211,103,157.5555556,28.22820224,0,0.71,0.11,0.456472222,0.107434616,0,FM
IGOMSC,FM007,15/12/2017,W,W,207,55,124.5625,33.53098722,0,0.74,0.25,0.552527778,0.096145458,0,FM
IGOMSC,FM007,21/02/2018,E,E,280,202,239.6986111,16.80790589,0,0.69,0.21,0.420888889,0.08091644,0,FM
IGOMSC,FM007,14/12/2017,W,W,166,0,102.8027778,23.45557736,7,1.01,0,0.307652778,0.294854655,311,FM
IGOMSC,FM007,27/12/2017,E,E,1640,78,730.9638889,479.1113254,0,1.12,0,0.379597222,0.269222812,7,FM
IGOMSC,FM007,12/02/2018,W,W,183,117,152.7194444,15.20473756,0,0.6,0.21,0.399472222,0.073924363,0,FM
IGOMSC,FM007,23/02/2018,E,E,281,206,239.375,15.31817169,0,0.65,0.16,0.394958333,0.095725026,0,FM
IGOMSC,FM007,23/01/2018,W,W,211,131,164.9486111,21.92067817,0,0.81,0.3,0.530402778,0.106130468,0,FM
IGOMSC,FM007,13/01/2018,W,W,154,82,116.5361111,14.81452606,0,0.69,0.23,0.427263889,0.09045327,0,FM
IGOMSC,FM007,26/02/2018,E,E,298,201,251.7361111,36.03174039,0,0.53,0.17,0.27025,0.057436607,0,FM
IGOMSC,FM007,17/12/2017,W,W,154,57,103.1375,23.84819245,0,0.7,0.24,0.484555556,0.092651093,0,FM
IGOMSC,FM007,27/01/2018,W,W,235,135,177.7291667,20.39894825,0,0.72,0.19,0.427138889,0.116273299,0,FM
IGOMSC,FM007,07/02/2018,W,W,193,125,161.1,14.43631644,0,0.66,0.19,0.393222222,0.086408195,0,FM
IGOMSC,FM007,16/02/2018,W,W,191,118,157.8666667,15.64190726,0,0.59,0.19,0.395305556,0.075469166,0,FM
IGOMSC,FM007,08/01/2018,W,W,135,56,92.375,16.81134584,0,0.69,0.23,0.422875,0.081993154,0,FM
IGOMSC,FM007,17/01/2018,W,W,220,97,131.6069444,19.98614838,0,0.71,0.28,0.451513889,0.076116172,0,FM
IGOMSC,FM007,20/01/2018,W,W,184,101,138.1847222,16.73338472,0,0.71,0.25,0.431888889,0.08161812,0,FM
IGOMSC,FM007,25/12/2017,W,W,164,47,84.37361111,21.74061589,0,0.75,0.23,0.487569444,0.122009408,0,FM
IGOMSC,FM007,04/01/2018,Wv,W,183,0,100.3805556,29.74901333,3,0.73,0,0.469430556,0.113018187,3,FM
IGOMSC,FM007,19/12/2017,W,W,120,49,84.525,12.50710785,0,0.65,0.22,0.445208333,0.068864915,0,FM
IGOMSC,FM007,12/01/2018,W,W,149,73,112.1666667,15.59759976,0,0.68,0.22,0.409791667,0.081785267,0,FM
IGOMSC,FM007,06/01/2018,W,W,179,51,92.35972222,32.66668674,0,0.73,0.23,0.420875,0.133038466,0,FM
IGOMSC,FM007,29/12/2017,E,E,424,46,183.8763889,131.7686471,0,1.13,0.3,0.697694444,0.160685998,0,FM
IGOMSC,FM007,29/01/2018,W,W,241,127,171.2819444,22.55500972,0,0.75,0.29,0.480236111,0.093025636,0,FM
IGOMSC,FM007,07/12/2017,R,R,138,42,76.25833333,19.0658018,0,0.33,0,0.002222222,0.022918021,713,FM
IGOMSC,FM007,13/02/2018,W,W,197,121,161.1152778,16.27875361,0,0.6,0.18,0.393819444,0.083118935,0,FM
IGOMSC,FM007,15/01/2018,E,E,299,83,176.2666667,55.79845014,0,1.15,0.25,0.610152778,0.140692126,0,FM
IGOMSC,FM007,01/03/2018,E,E,291,271,277.9416667,3.795823413,0,0.53,0.19,0.283291667,0.060033588,0,FM
IGOMSC,FM007,21/12/2017,W,W,125,43,77.58472222,15.73930668,0,0.68,0.22,0.430930556,0.084117579,0,FM
IGOMSC,FM007,06/02/2018,W,W,196,123,159.5152778,15.82544877,0,0.57,0.19,0.392319444,0.084031143,0,FM
IGOMSC,FM007,11/02/2018,W,W,208,126,163.8555556,17.38738763,0,0.75,0.27,0.467041667,0.080559576,0,FM
IGOMSC,FM007,18/01/2018,E,E,244,106,153.7513889,32.0345888,0,0.74,0.32,0.492805556,0.088860291,0,FM
IGOMSC,FM007,03/03/2018,E,E,338,264,288.5444444,13.96670877,0,0.48,0.03,0.208416667,0.064417741,0,FM
IGOMSC,FM007,04/02/2018,W,W,198,124,158.8527778,16.54346467,0,0.72,0.2,0.411847222,0.102374067,0,FM
IGOMSC,FM007,18/12/2017,W,W,166,60,89.75833333,14.49655611,0,0.7,0.24,0.454666667,0.07740147,0,FM
IGOMSC,FM007,07/01/2018,W,W,145,58,93.10277778,16.95811721,0,0.71,0.22,0.427416667,0.100859967,0,FM
IGOMSC,FM007,05/02/2018,W,W,192,117,154.9152778,16.94652606,0,0.63,0.2,0.397430556,0.087395847,0,FM
IGOMSC,FM007,08/12/2017,R,R,96,40,70.31805556,10.99033368,0,0,0,0,0,720,FM
IGOMSC,FM007,22/01/2018,W,W,197,119,155.3833333,15.42545446,0,0.75,0.24,0.496638889,0.104157432,0,FM
IGOMSC,FM007,16/12/2017,W,W,164,61,102.0541667,18.11042037,0,0.79,0.23,0.503222222,0.086926539,0,FM
IGOMSC,FM007,30/01/2018,W,W,213,118,166.4444444,21.0395937,0,0.65,0.21,0.38575,0.072819198,0,FM
IGOMSC,FM007,04/03/2018,E,E,443,299,353.4222222,47.14168925,0,0.77,0.19,0.460958333,0.168652678,0,FM
IGOMSC,FM007,20/02/2018,E,E,305,215,255.9,19.64131775,0,0.71,0.24,0.458166667,0.083831907,0,FM
IGOMSC,FM007,18/02/2018,E,E,294,222,258.6041667,14.29162722,0,0.65,0.14,0.378541667,0.089406704,0,FM
IGOMSC,FM007,12/12/2017,R,R,154,47,83.45555556,22.4829584,0,0.26,0,0.053138889,0.056934998,139,FM
IGOMSC,FM007,03/02/2018,W,W,197,119,157.175,16.27287947,0,0.69,0.19,0.412333333,0.099096615,0,FM
IGOMSC,FM007,24/02/2018,E,E,266,194,229.5902778,13.55215198,0,0.58,0.16,0.372152778,0.081270879,0,FM
IGOMSC,FM007,05/01/2018,W,W,191,63,103.8722222,27.50026538,0,0.8,0.23,0.458875,0.114049185,0,FM
IGOMSC,FM007,01/02/2018,W,W,205,138,175.1777778,13.80417609,0,0.67,0.19,0.410361111,0.08826331,0,FM
IGOMSC,FM008,30/12/2017,R,R,141,78,94.57222222,15.20194357,0,0,0,0,0,720,FM
IGOMSC,FM008,07/02/2018,Q,Q,76,51,59.88472222,5.1144661,0,0.3,0,0.097847222,0.082390933,109,FM
IGOMSC,FM008,08/02/2018,Qv,Q,79,0,64.45416667,7.211342432,2,0.3,0,0.094277778,0.076892212,106,FM
IGOMSC,FM008,31/12/2017,R,R,93,77,83.41666667,3.467913723,0,0,0,0,0,720,FM
IGOMSC,FM008,13/02/2018,Q,Q,80,57,67.74722222,6.26467617,0,0.31,0,0.053333333,0.072912774,278,FM
IGOMSC,FM008,15/01/2018,Q,Q,138,68,87.75833333,10.96498092,0,0.64,0,0.340347222,0.160119971,103,FM
IGOMSC,FM008,14/02/2018,Q,Q,95,54,70.19166667,9.61335635,0,0.41,0,0.142069444,0.100982768,33,FM
IGOMSC,FM008,22/02/2018,Qv,Q,83,0,67.04861111,7.364473097,2,0.29,0,0.076222222,0.07458298,151,FM
IGOMSC,FM008,21/12/2017,Q,Q,62,38,46.79305556,4.497900187,0,0,0,0,0,720,FM
IGOMSC,FM008,01/03/2018,R,R,87,55,69.70277778,8.344161255,0,0.13,0,0.000361111,0.005154917,710,FM
IGOMSC,FM008,06/02/2018,Q,Q,76,57,66.44305556,4.25437111,0,0.29,0,0.087861111,0.075432053,103,FM
IGOMSC,FM008,11/02/2018,Q,Q,79,54,66.08472222,5.726719448,0,0.19,0,0.000708333,0.007870541,700,FM
IGOMSC,FM008,16/02/2018,Q,Q,79,48,61.87638889,7.818169933,0,0.31,0,0.094152778,0.076988549,113,FM
IGOMSC,FM008,08/01/2018,Q,Q,115,56,64.21944444,6.068607264,0,0.33,0,0.050125,0.089343835,433,FM
IGOMSC,FM008,16/01/2018,Q,Q,93,66,75.21111111,4.447798147,0,0.45,0,0.220833333,0.126705884,29,FM
IGOMSC,FM008,24/12/2017,Q,Q,79,51,59.72083333,5.203091985,0,0.35,0,0.029555556,0.061384782,407,FM
IGOMSC,FM008,17/01/2018,Q,Q,87,60,66.78333333,4.364829725,0,0.43,0.01,0.166805556,0.090226517,0,FM
IGOMSC,FM008,18/01/2018,Qv,Q,95,0,71.20833333,7.735612964,2,0.43,0,0.175347222,0.097469465,2,FM
IGOMSC,FM008,02/02/2018,Q,Q,96,60,73.52361111,10.633063,0,0.3,0,0.069333333,0.065538106,91,FM
IGOMSC,FM008,25/01/2018,Qv,Q,77,0,66.66805556,7.234946991,5,0.41,0,0.153597222,0.102754709,14,FM
IGOMSC,FM008,28/01/2018,Q,Q,82,50,64.5625,8.66042969,0,0.29,0,0.022319444,0.045364028,415,FM
IGOMSC,FM008,10/01/2018,Qv,Q,105,0,66.85,10.37501278,5,0.48,0,0.197180556,0.098931542,25,FM
IGOMSC,FM008,03/03/2018,R,R,101,65,83.04722222,10.947618,0,0.11,0,0.000333333,0.005571635,715,FM
IGOMSC,FM008,03/01/2018,R,R,78,55,61.75416667,2.857167134,0,0,0,0,0,720,FM
IGOMSC,FM008,09/01/2018,Q,Q,84,54,65.29027778,7.067755922,0,0.37,0,0.083986111,0.126238289,435,FM
IGOMSC,FM008,28/12/2017,R,R,90,74,79.80972222,3.506190025,0,0.03,0,6.94E-05,0.001234939,717,FM
IGOMSC,FM008,31/01/2018,Q,Q,94,61,73.0375,6.62023571,0,0.33,0,0.076347222,0.078859157,173,FM
IGOMSC,FM008,15/02/2018,Qv,Q,80,0,65.11527778,6.036217988,2,0.34,0,0.114875,0.082618724,45,FM
IGOMSC,FM008,11/01/2018,Q,Q,93,52,70.24722222,11.71960273,0,0.3,0,0.015958333,0.038564989,505,FM
IGOMSC,FM008,04/02/2018,Q,Q,88,57,69.90277778,5.513820598,0,0.34,0,0.097736111,0.083939924,122,FM
IGOMSC,FM008,19/02/2018,Q,Q,98,56,71.87361111,10.31341259,0,0.41,0,0.12225,0.098662509,105,FM
IGOMSC,FM008,28/02/2018,R,R,86,52,67.93611111,8.14720795,0,0.12,0,0.000583333,0.005600889,705,FM
IGOMSC,FM008,19/01/2018,Q,Q,97,54,68.67361111,10.50930435,0,0.33,0,0.101833333,0.07714643,33,FM
IGOMSC,FM008,09/02/2018,Q,Q,105,60,74.60277778,7.685254422,0,0.46,0,0.174555556,0.094186051,15,FM
IGOMSC,FM008,18/12/2017,Q,Q,92,43,60.34166667,13.63134478,0,0.24,0,0.013027778,0.03185938,498,FM
IGOMSC,FM008,01/01/2018,R,R,86,69,74.05694444,2.115136941,0,0,0,0,0,720,FM
IGOMSC,FM008,25/02/2018,Q,Q,100,45,67.21944444,14.76733454,0,0.31,0,0.035527778,0.059725839,391,FM
IGOMSC,FM008,10/02/2018,Q,Q,86,55,67.96388889,7.845789522,0,0.34,0,0.045444444,0.070793808,311,FM
IGOMSC,FM008,20/01/2018,Q,Q,112,51,71.87083333,11.27670605,0,0.37,0,0.115027778,0.082976608,12,FM
IGOMSC,FM008,25/12/2017,Q,Q,98,53,69.85138889,11.26869324,0,0.43,0,0.010847222,0.055496033,663,FM
IGOMSC,FM008,15/12/2017,Q,Q,77,44,56.29861111,6.087082313,0,0.47,0,0.118888889,0.10900046,128,FM
IGOMSC,FM008,04/01/2018,Qv,Q,92,0,63.39444444,11.40626538,11,0.39,0,0.121833333,0.150208849,424,FM
IGOMSC,FM008,19/12/2017,Q,Q,88,55,68.62222222,7.837647142,0,0.25,0,0.035013889,0.047939459,238,FM
IGOMSC,FM008,26/12/2017,Q,Q,138,56,71.51111111,12.87232215,0,0.61,0,0.049333333,0.135603939,544,FM
IGOMSC,FM008,14/12/2017,Q,Q,75,51,59.38732394,4.706790916,0,0.32,0,0.173380282,0.109892838,6,FM
IGOMSC,FM008,07/01/2018,R,R,75,43,54.7625,7.66296183,0,0.23,0,0.001833333,0.016677419,700,FM
IGOMSC,FM008,02/01/2018,R,R,122,63,77.85416667,12.81328888,0,0,0,0,0,720,FM
IGOMSC,FM008,20/12/2017,Qv,Q,99,0,59.17361111,10.59110411,5,0.32,0,0.027361111,0.05703848,463,FM
IGOMSC,FM008,14/01/2018,Q,Q,126,87,104.7458333,11.29589926,0,0.19,0,0.003083333,0.017047549,666,FM
IGOMSC,FM008,22/01/2018,Q,Q,94,67,74.15555556,4.936393443,0,0.38,0.01,0.156958333,0.092895314,0,FM
IGOMSC,FM008,16/12/2017,Q,Q,67,42,52.51388889,4.36350096,0,0.5,0,0.147597222,0.111401136,117,FM
IGOMSC,FM008,26/01/2018,Q,Q,74,52,61.24166667,5.582601375,0,0.28,0,0.030375,0.047814529,297,FM
IGOMSC,FM008,05/02/2018,Q,Q,115,55,72.00416667,14.34169677,0,0.31,0,0.070527778,0.071233904,151,FM
IGOMSC,FM008,21/02/2018,Q,Q,83,52,66.7625,7.898908174,0,0.31,0,0.100472222,0.078554743,36,FM
IGOMSC,FM008,22/12/2017,Q,Q,77,34,53.67361111,13.62207459,0,0,0,0,0,720,FM
IGOMSC,FM008,27/12/2017,E,E,1538,83,464.525,491.5516031,0,0.74,0,0.390736111,0.20018736,63,FM
IGOMSC,FM008,30/01/2018,Q,Q,89,53,69.18055556,9.342540908,0,0.27,0,0.032972222,0.04907545,277,FM
IGOMSC,FM008,02/03/2018,R,R,98,55,72.27222222,9.649248131,0,0.05,0,0.000138889,0.002037927,714,FM
IGOMSC,FM008,23/12/2017,Q,Q,80,37,52.51805556,8.796396189,0,0.37,0,0.032583333,0.063694715,407,FM
IGOMSC,FM008,12/01/2018,Q,Q,117,65,89.29166667,14.79938868,0,0.16,0,0.003694444,0.015101547,642,FM
IGOMSC,FM008,20/02/2018,Q,Q,94,57,73.53333333,6.873302041,0,0.35,0,0.131527778,0.094001742,34,FM
IGOMSC,FM008,04/03/2018,R,R,121,79,95.86944444,11.16345417,0,0.06,0,0.000194444,0.002629875,713,FM
IGOMSC,FM008,12/02/2018,Q,Q,82,46,59.62222222,8.420556049,0,0.32,0,0.014513889,0.043472848,552,FM
IGOMSC,FM008,18/02/2018,Q,Q,87,53,65.57638889,7.997895986,0,0.31,0,0.100027778,0.08275674,84,FM
IGOMSC,FM008,27/02/2018,Q,Q,94,56,73.80972222,9.997143677,0,0.28,0,0.005375,0.021716941,601,FM
IGOMSC,FM008,23/02/2018,Q,Q,89,57,67.12916667,6.076355541,0,0.29,0,0.053986111,0.066890605,203,FM
